critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,bc_actor/loss,onestep_actor/total_loss,onestep_actor/distill_loss,onestep_actor/q_loss,onestep_actor/mse,step
0.7903456687927246,-37.16335678100586,0.2697788178920746,-69.93285369873047,0.17399834096431732,37.160682678222656,0.5301566123962402,36.63052749633789,0.020580511540174484,380000
1.1842117309570312,-37.51609802246094,0.06951954960823059,-56.3277473449707,0.16397693753242493,37.818973541259766,0.7110931873321533,37.107879638671875,0.02225736528635025,390000
1.5837993621826172,-37.38410186767578,0.5233020782470703,-65.20328521728516,0.18905703723430634,37.62614440917969,0.8238171935081482,36.80232620239258,0.023274237290024757,400000
1.173774003982544,-37.49876022338867,0.7840852737426758,-66.840576171875,0.16138480603694916,37.392948150634766,0.5809500813484192,36.81199645996094,0.028158852830529213,410000
0.5932122468948364,-36.3195686340332,0.18898701667785645,-55.915496826171875,0.15218554437160492,36.57609939575195,0.7013127207756042,35.874786376953125,0.028110986575484276,420000
1.7228633165359497,-37.00355529785156,0.5938739776611328,-57.71280288696289,0.16238929331302643,36.92279815673828,0.6969101428985596,36.225887298583984,0.02052418887615204,430000
2.3904404640197754,-38.296661376953125,0.04118654131889343,-60.5382080078125,0.146017387509346,38.349365234375,0.6894437074661255,37.65991973876953,0.02728089690208435,440000
1.8041819334030151,-37.47132873535156,0.01716291904449463,-68.41203308105469,0.14919041097164154,38.02547073364258,1.075777292251587,36.94969177246094,0.027882223948836327,450000
1.6745617389678955,-36.535892486572266,0.19194987416267395,-67.17524719238281,0.17069250345230103,36.43434524536133,0.5951902270317078,35.83915328979492,0.025198055431246758,460000
0.823065996170044,-36.829002380371094,0.3948151469230652,-70.70712280273438,0.17606325447559357,36.8595085144043,0.5479624271392822,36.311546325683594,0.03317001089453697,470000
1.5939637422561646,-37.208770751953125,0.5708942413330078,-67.46380615234375,0.13077354431152344,37.391143798828125,0.8519986867904663,36.539146423339844,0.024413568899035454,480000
1.3966988325119019,-37.26320266723633,-0.025396108627319336,-55.9489860534668,0.19602183997631073,37.33758544921875,0.6546162366867065,36.68296813964844,0.030804768204689026,490000
1.222886323928833,-36.423030853271484,0.5007113814353943,-60.163429260253906,0.17654721438884735,36.673240661621094,0.6769556999206543,35.99628448486328,0.02142738737165928,500000
1.059483289718628,-36.76641082763672,0.07362836599349976,-66.0994873046875,0.17884042859077454,36.77988052368164,0.7009382843971252,36.078941345214844,0.02536967769265175,510000
1.0200514793395996,-36.70112609863281,0.09732529520988464,-56.13549041748047,0.19829118251800537,36.73790740966797,0.5984967947006226,36.13941192626953,0.028413986787199974,520000
0.8999620079994202,-37.37998962402344,0.25337108969688416,-63.594017028808594,0.18013136088848114,37.501708984375,0.8294976353645325,36.672210693359375,0.028812197968363762,530000
1.0026218891143799,-37.19789505004883,0.3218066096305847,-56.00710678100586,0.12433689087629318,37.21666717529297,0.6567769646644592,36.55989074707031,0.025419289246201515,540000
1.1470718383789062,-35.6381950378418,0.351493239402771,-56.08155822753906,0.144380122423172,36.039939880371094,0.972737729549408,35.067203521728516,0.02998223342001438,550000
1.1122510433197021,-37.430580139160156,0.7037926912307739,-55.744895935058594,0.18134751915931702,37.66094207763672,0.9654502868652344,36.695491790771484,0.02712888829410076,560000
0.97361820936203,-38.39398956298828,0.07464897632598877,-65.26332092285156,0.1484295129776001,38.40876388549805,0.6653615236282349,37.74340057373047,0.02656029723584652,570000
0.6779952645301819,-37.33305358886719,0.2526496946811676,-68.17338562011719,0.17485444247722626,37.2359619140625,0.5071860551834106,36.72877502441406,0.03076602891087532,580000
1.124624252319336,-37.244590759277344,0.3109143078327179,-63.220726013183594,0.15928728878498077,37.28717803955078,0.6575766205787659,36.629600524902344,0.029021387919783592,590000
0.9403727650642395,-37.282649993896484,0.3578522801399231,-60.46730041503906,0.14397554099559784,37.72306442260742,0.9269540905952454,36.796112060546875,0.03224143758416176,600000
1.6371358633041382,-36.931251525878906,0.513351321220398,-67.22286987304688,0.18230687081813812,36.92243194580078,0.5975344181060791,36.32489776611328,0.028456032276153564,610000
1.163844108581543,-37.260169982910156,0.8651365637779236,-60.69134521484375,0.12165427207946777,37.45903778076172,0.7359616160392761,36.72307586669922,0.02131083235144615,620000
1.1174812316894531,-37.0266227722168,0.02682974934577942,-60.91684341430664,0.1548420488834381,38.34973907470703,1.7656193971633911,36.5841178894043,0.030249793082475662,630000
1.3670504093170166,-37.65464401245117,0.09942217171192169,-55.81532287597656,0.18496303260326385,38.14768600463867,1.1907472610473633,36.956939697265625,0.02811344526708126,640000
0.9027075171470642,-38.628807067871094,0.18366950750350952,-65.20835876464844,0.1627790480852127,38.86848831176758,0.9147247672080994,37.95376205444336,0.028853699564933777,650000
1.4894148111343384,-37.022674560546875,0.04334336519241333,-55.76113510131836,0.18048115074634552,36.938926696777344,0.5845040082931519,36.35442352294922,0.025734776630997658,660000
1.200775384902954,-35.85966491699219,0.2760557234287262,-56.91620635986328,0.1470894068479538,35.89139938354492,0.5203215479850769,35.37107849121094,0.023276524618268013,670000
0.8238224983215332,-35.285301208496094,0.21819981932640076,-68.38355255126953,0.1778414100408554,35.93677520751953,1.3713194131851196,34.56545639038086,0.020714931190013885,680000
1.4798924922943115,-37.401763916015625,0.24010232090950012,-69.13081359863281,0.16634869575500488,37.556236267089844,0.808283269405365,36.74795150756836,0.029707128182053566,690000
0.7123948931694031,-38.400001525878906,0.8642616868019104,-71.42861938476562,0.17702722549438477,39.05777359008789,1.1288812160491943,37.92889404296875,0.037080317735672,700000
1.4491643905639648,-38.9504280090332,0.3487522304058075,-70.58404541015625,0.20920291543006897,39.11465835571289,0.6184263229370117,38.49623107910156,0.020603781566023827,710000
1.1367456912994385,-37.33667755126953,0.11243781447410583,-67.08345031738281,0.18754231929779053,38.13454055786133,1.2212626934051514,36.91327667236328,0.03157469630241394,720000
0.783537745475769,-36.6518440246582,0.10796681046485901,-56.07399368286133,0.14565597474575043,36.57915115356445,0.5525282621383667,36.0266227722168,0.024181870743632317,730000
0.9759575128555298,-36.939632415771484,0.08729755878448486,-57.73766326904297,0.19103963673114777,37.30741500854492,0.8439836502075195,36.46343231201172,0.023153290152549744,740000
1.2355839014053345,-36.41474533081055,0.46333611011505127,-67.88475799560547,0.1599774807691574,36.36505126953125,0.6024916768074036,35.76255798339844,0.024799315258860588,750000
1.68058443069458,-37.0323486328125,0.5159684419631958,-71.22114562988281,0.14280442893505096,37.14182662963867,0.6556472182273865,36.48617935180664,0.024399548768997192,760000
1.496842384338379,-37.55622100830078,0.3065093457698822,-61.71587371826172,0.16163447499275208,37.44786834716797,0.5241760611534119,36.92369079589844,0.021663302555680275,770000
0.6233129501342773,-39.29734420776367,0.19418534636497498,-68.1136474609375,0.17462550103664398,39.279701232910156,0.5481836795806885,38.73151779174805,0.02750420570373535,780000
0.8503988981246948,-37.802330017089844,0.5798527002334595,-56.26380920410156,0.1518162339925766,38.03328323364258,0.7374672293663025,37.295814514160156,0.019514000043272972,790000
1.0978387594223022,-37.66741943359375,0.30444902181625366,-66.04228973388672,0.18486551940441132,38.001319885253906,0.8610163927078247,37.14030456542969,0.021605350077152252,800000
1.0110986232757568,-38.62925338745117,0.16952550411224365,-65.8053970336914,0.14461979269981384,38.795372009277344,0.6724174618721008,38.122955322265625,0.02744581177830696,810000
1.475942611694336,-38.408424377441406,0.8995827436447144,-56.32835388183594,0.19787247478961945,38.40687561035156,0.7605485916137695,37.64632797241211,0.029416609555482864,820000
0.7650040984153748,-38.051063537597656,0.016939491033554077,-62.75448226928711,0.19645065069198608,38.23610305786133,0.9514690637588501,37.28463363647461,0.025876197963953018,830000
0.7499538064002991,-37.19799041748047,0.278692364692688,-67.8946304321289,0.14734788239002228,37.067413330078125,0.6509167551994324,36.41649627685547,0.02587936632335186,840000
0.8572189211845398,-36.565757751464844,0.1873835325241089,-55.74177551269531,0.12491410225629807,36.7269172668457,0.6290687322616577,36.09784698486328,0.017830757424235344,850000
0.7762957811355591,-37.706600189208984,0.5433199405670166,-58.50670623779297,0.18049077689647675,37.794952392578125,0.6357681155204773,37.159183502197266,0.029164230450987816,860000
0.6604133248329163,-36.99143981933594,0.31784191727638245,-65.75580596923828,0.12949518859386444,36.881797790527344,0.6058232188224792,36.27597427368164,0.021103134378790855,870000
1.4596896171569824,-35.498443603515625,0.48478376865386963,-55.58180236816406,0.17763279378414154,35.41451644897461,0.8079970479011536,34.60651779174805,0.022926613688468933,880000
0.5609457492828369,-37.18760299682617,0.11474624276161194,-64.96408081054688,0.16268566250801086,37.461639404296875,0.5715956091880798,36.890045166015625,0.02838853932917118,890000
1.0471067428588867,-38.294368743896484,0.666839063167572,-57.71294021606445,0.1462506651878357,38.425838470458984,0.6885243058204651,37.73731231689453,0.02526897005736828,900000
0.6882189512252808,-37.104087829589844,0.03370463848114014,-61.138999938964844,0.1900404393672943,37.86991500854492,1.205897569656372,36.66401672363281,0.030681241303682327,910000
1.0780794620513916,-37.06690979003906,-0.008836686611175537,-61.95906066894531,0.15553219616413116,37.859745025634766,1.3025305271148682,36.557212829589844,0.02777758054435253,920000
1.3675737380981445,-37.29646301269531,0.4600158929824829,-74.25537109375,0.17937853932380676,37.87173080444336,1.0860539674758911,36.785675048828125,0.020301703363656998,930000
1.2968543767929077,-37.52298355102539,0.2725968062877655,-55.791099548339844,0.17267177999019623,37.51276397705078,0.6415348649024963,36.8712272644043,0.030993444845080376,940000
1.1325629949569702,-37.92768859863281,0.17583313584327698,-55.93045425415039,0.15695689618587494,38.526641845703125,0.9242950081825256,37.60234832763672,0.02993917465209961,950000
0.8936288356781006,-37.103553771972656,0.34452831745147705,-71.55033874511719,0.1688692718744278,37.05411911010742,0.6484293937683105,36.40568923950195,0.02348526194691658,960000
1.0416063070297241,-36.373600006103516,0.5894845724105835,-69.89029693603516,0.18739639222621918,36.40779113769531,0.5305620431900024,35.877227783203125,0.020304109901189804,970000
0.824073076248169,-36.51778030395508,0.18611657619476318,-67.13125610351562,0.1511358767747879,37.10452651977539,1.0405278205871582,36.06399917602539,0.040253639221191406,980000
0.8187824487686157,-36.742713928222656,1.2047126293182373,-70.37923431396484,0.15253663063049316,36.63044738769531,0.5471858382225037,36.0832633972168,0.022361306473612785,990000
0.8150199055671692,-35.93937683105469,0.466810941696167,-55.543724060058594,0.14231587946414948,36.01148986816406,0.7933269739151001,35.218162536621094,0.030196238309144974,1000000
